code_module,code_presentation,id_student,gender,highest_education,age_band,num_previous_attempts,disability_status,final_result,risk_label,lms_clicks_7d,lms_clicks_14d,lms_clicks_30d,lms_unique_resources_7d,days_since_last_lms_activity,lms_7d_vs_14d_percent_change,engagement_acceleration,assessment_submission_rate,weighted_assessment_score,late_submission_count,total_assessments_completed,assessment_score_trend
FFF,2013J,572584,M,Lower Than A Level,35-55,0,N,Pass,0,3.0,8.0,19.0,1.0,2.0,-0.4,-2.0,0.9230769230769231,75.5,0.0,12.0,2.0
FFF,2013J,572588,M,A Level or Equivalent,0-35,0,N,Distinction,0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.9230769230769231,85.0,7.0,12.0,-7.0
FFF,2013J,572589,F,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.38461538461538464,56.0,3.0,5.0,-9.0
FFF,2013J,572634,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,12.0,0.0,23.0,0.0,0.0,0.9230769230769231,82.0,0.0,12.0,9.0
FFF,2013J,572702,F,Lower Than A Level,0-35,0,N,Pass,0,3.0,7.0,26.0,2.0,6.0,-0.25,-1.0,0.9230769230769231,60.75,2.0,12.0,-7.0
FFF,2013J,572718,M,Lower Than A Level,0-35,0,Y,Fail,1,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.9230769230769231,68.5,4.0,12.0,-7.0
FFF,2013J,572769,F,Lower Than A Level,0-35,0,N,Pass,0,2.0,2.0,9.0,1.0,6.0,1.0,2.0,0.9230769230769231,83.0,0.0,12.0,7.0
FFF,2013J,572783,M,HE Qualification,35-55,0,N,Pass,0,1.0,2.0,699.0,1.0,4.0,0.0,0.0,0.8461538461538461,46.5,4.0,11.0,-11.0
FFF,2013J,572816,M,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,572845,M,A Level or Equivalent,0-35,0,N,Distinction,0,0.0,0.0,7.0,0.0,14.0,0.0,0.0,0.9230769230769231,92.25,0.0,12.0,-8.0
FFF,2013J,572860,F,No Formal quals,0-35,0,N,Pass,0,22.0,35.0,73.0,4.0,1.0,0.6923076923076923,9.0,0.9230769230769231,80.5,0.0,12.0,2.0
FFF,2013J,572871,M,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.23076923076923078,15.25,0.0,3.0,13.0
FFF,2013J,572910,M,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,572981,M,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,573007,M,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.38461538461538464,42.75,1.0,5.0,9.0
FFF,2013J,573093,M,A Level or Equivalent,35-55,0,N,Pass,0,12.0,17.0,34.0,4.0,1.0,1.4,7.0,0.8461538461538461,63.0,1.0,11.0,-16.0
FFF,2013J,573150,M,Lower Than A Level,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.3076923076923077,0.0,2.0,4.0,0.0
FFF,2013J,573152,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,8.0,0.0,16.0,0.0,0.0,0.8461538461538461,56.25,3.0,11.0,-15.0
FFF,2013J,573166,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.9230769230769231,76.0,1.0,12.0,32.0
FFF,2013J,573173,M,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.9230769230769231,72.0,1.0,12.0,-4.0
FFF,2013J,573199,M,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.15384615384615385,15.25,1.0,2.0,-10.0
FFF,2013J,573224,M,A Level or Equivalent,0-35,0,N,Distinction,0,0.0,1.0,6.0,0.0,7.0,-1.0,-1.0,0.9230769230769231,87.0,0.0,12.0,0.0
FFF,2013J,573245,M,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.15384615384615385,16.5,0.0,2.0,-24.0
FFF,2013J,573280,M,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.15384615384615385,19.25,0.0,2.0,-22.0
FFF,2013J,573291,M,A Level or Equivalent,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.3076923076923077,16.25,1.0,4.0,19.0
FFF,2013J,573317,M,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.07692307692307693,8.75,0.0,1.0,0.0
FFF,2013J,573434,M,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,0.9230769230769231,69.75,1.0,12.0,8.0
FFF,2013J,573467,M,A Level or Equivalent,0-35,0,N,Pass,0,2.0,9.0,25.0,2.0,1.0,-0.7142857142857143,-5.0,0.9230769230769231,67.5,0.0,12.0,12.0
FFF,2013J,573481,M,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,573639,M,A Level or Equivalent,0-35,0,N,Pass,0,3.0,3.0,9.0,1.0,5.0,1.0,3.0,0.9230769230769231,75.25,1.0,12.0,2.0
FFF,2013J,573674,M,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.15384615384615385,16.5,1.0,2.0,-32.0
FFF,2013J,573678,M,A Level or Equivalent,0-35,0,Y,Pass,0,0.0,0.0,2.0,0.0,23.0,0.0,0.0,0.9230769230769231,49.5,1.0,12.0,-18.0
FFF,2013J,573696,M,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.15384615384615385,17.25,0.0,2.0,-2.0
FFF,2013J,573697,F,HE Qualification,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.23076923076923078,22.0,1.0,3.0,-5.0
FFF,2013J,573704,M,Lower Than A Level,0-35,0,N,Pass,0,2.0,10.0,37.0,2.0,6.0,-0.75,-6.0,0.9230769230769231,54.25,1.0,12.0,-10.0
FFF,2013J,573766,M,HE Qualification,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.9230769230769231,41.75,2.0,12.0,-6.0
FFF,2013J,573860,M,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.15384615384615385,12.25,0.0,2.0,-30.0
FFF,2013J,573864,M,A Level or Equivalent,55<=,0,N,Pass,0,0.0,0.0,2.0,0.0,26.0,0.0,0.0,0.9230769230769231,50.5,0.0,12.0,-39.0
FFF,2013J,573900,M,Lower Than A Level,0-35,0,N,Pass,0,0.0,9.0,16.0,0.0,7.0,-1.0,-9.0,0.9230769230769231,81.0,1.0,12.0,2.0
FFF,2013J,573901,M,HE Qualification,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.3076923076923077,19.75,3.0,4.0,16.0
FFF,2013J,573922,M,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,573951,M,Lower Than A Level,0-35,0,N,Pass,0,1.0,3.0,11.0,1.0,4.0,-0.5,-1.0,0.9230769230769231,84.25,0.0,12.0,-1.0
FFF,2013J,574056,M,Lower Than A Level,0-35,0,N,Fail,1,0.0,20.0,43.0,0.0,13.0,-1.0,-20.0,0.9230769230769231,62.25,4.0,12.0,-21.0
FFF,2013J,574070,F,Lower Than A Level,0-35,0,N,Pass,0,2.0,2.0,6.0,2.0,2.0,1.0,2.0,0.9230769230769231,83.5,0.0,12.0,-10.0
FFF,2013J,574078,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.9230769230769231,67.5,2.0,12.0,-17.0
FFF,2013J,574207,M,Lower Than A Level,0-35,0,N,Pass,0,1.0,9.0,15.0,1.0,5.0,-0.875,-7.0,0.9230769230769231,75.75,0.0,12.0,22.0
FFF,2013J,574232,M,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,574237,M,A Level or Equivalent,0-35,0,Y,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,574245,M,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.5384615384615384,41.75,0.0,7.0,2.0
FFF,2013J,574282,M,A Level or Equivalent,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.07692307692307693,12.0,0.0,1.0,0.0
FFF,2013J,574283,M,A Level or Equivalent,35-55,0,N,Pass,0,8.0,9.0,16.0,4.0,5.0,7.0,7.0,0.9230769230769231,79.25,2.0,12.0,1.0
FFF,2013J,574305,F,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,574315,M,A Level or Equivalent,35-55,0,N,Distinction,0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.9230769230769231,95.75,0.0,12.0,2.0
FFF,2013J,574382,M,A Level or Equivalent,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.07692307692307693,5.75,1.0,1.0,0.0
FFF,2013J,574418,M,Lower Than A Level,0-35,0,N,Pass,0,1.0,1.0,6.0,1.0,5.0,1.0,1.0,0.9230769230769231,88.25,0.0,12.0,4.0
FFF,2013J,574446,M,Lower Than A Level,0-35,0,N,Distinction,0,8.0,19.0,24.0,4.0,6.0,-0.2727272727272727,-3.0,0.9230769230769231,92.5,0.0,12.0,0.0
FFF,2013J,574470,M,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.3076923076923077,19.0,0.0,4.0,-12.0
FFF,2013J,574534,M,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.9230769230769231,75.0,0.0,12.0,-10.0
FFF,2013J,574551,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,2.0,4.0,0.0,12.0,-1.0,-2.0,0.9230769230769231,64.75,3.0,12.0,6.0
FFF,2013J,574570,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,14.0,0.0,20.0,0.0,0.0,0.9230769230769231,68.75,0.0,12.0,19.0
FFF,2013J,574664,M,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.15384615384615385,9.25,0.0,2.0,8.0
FFF,2013J,574681,M,Lower Than A Level,0-35,0,N,Pass,0,7.0,13.0,17.0,2.0,1.0,0.16666666666666666,1.0,0.9230769230769231,73.5,1.0,12.0,-4.0
FFF,2013J,574683,M,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,222.0,0.0,0.0,0.07692307692307693,0.0,0.0,1.0,0.0
FFF,2013J,574695,M,Lower Than A Level,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,574722,M,Lower Than A Level,0-35,0,N,Pass,0,7.0,20.0,108.0,1.0,4.0,-0.46153846153846156,-6.0,0.9230769230769231,87.5,0.0,12.0,-5.0
FFF,2013J,574732,F,Lower Than A Level,0-35,0,N,Pass,0,0.0,4.0,31.0,0.0,9.0,-1.0,-4.0,0.9230769230769231,78.75,0.0,12.0,3.0
FFF,2013J,574735,M,Lower Than A Level,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.9230769230769231,33.25,2.0,12.0,28.0
FFF,2013J,574737,M,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,574815,M,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.3076923076923077,16.0,1.0,4.0,-4.0
FFF,2013J,574820,M,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,574845,M,Lower Than A Level,0-35,0,N,Pass,0,8.0,21.0,58.0,3.0,1.0,-0.38461538461538464,-5.0,0.9230769230769231,81.25,1.0,12.0,22.0
FFF,2013J,574856,M,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.15384615384615385,11.5,1.0,2.0,-24.0
FFF,2013J,574871,M,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,574874,M,A Level or Equivalent,0-35,0,N,Distinction,0,16.0,34.0,238.0,2.0,1.0,-0.1111111111111111,-2.0,0.9230769230769231,87.75,0.0,12.0,-3.0
FFF,2013J,574919,F,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.3076923076923077,21.0,0.0,4.0,0.0
FFF,2013J,574950,M,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,574955,M,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.07692307692307693,11.0,1.0,1.0,0.0
FFF,2013J,575003,M,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.15384615384615385,17.0,0.0,2.0,-12.0
FFF,2013J,575019,F,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,575039,M,A Level or Equivalent,35-55,0,N,Pass,0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.9230769230769231,69.0,0.0,12.0,-14.0
FFF,2013J,575186,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,3.0,0.0,20.0,0.0,0.0,0.9230769230769231,72.5,0.0,12.0,-28.0
FFF,2013J,575265,M,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.9230769230769231,69.5,1.0,12.0,-11.0
FFF,2013J,575282,F,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.38461538461538464,47.25,2.0,5.0,-29.0
FFF,2013J,575372,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,6.0,12.0,0.0,12.0,-1.0,-6.0,0.9230769230769231,67.0,0.0,12.0,-6.0
FFF,2013J,575459,M,Lower Than A Level,0-35,0,Y,Withdrawn,1,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.15384615384615385,16.5,0.0,2.0,-8.0
FFF,2013J,575476,M,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0.07692307692307693,9.0,0.0,1.0,0.0
FFF,2013J,575512,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,3.0,0.0,22.0,0.0,0.0,0.9230769230769231,73.25,0.0,12.0,-20.0
FFF,2013J,575533,M,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,575655,M,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,575678,M,A Level or Equivalent,0-35,0,N,Pass,0,3.0,5.0,9.0,1.0,1.0,0.5,1.0,0.9230769230769231,70.25,1.0,12.0,-13.0
FFF,2013J,575797,M,Lower Than A Level,0-35,0,N,Pass,0,2.0,2.0,6.0,1.0,4.0,1.0,2.0,0.9230769230769231,71.0,1.0,12.0,-19.0
FFF,2013J,575822,M,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.15384615384615385,0.0,1.0,2.0,0.0
FFF,2013J,575875,F,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.15384615384615385,20.25,0.0,2.0,2.0
FFF,2013J,575919,M,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,575941,M,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.07692307692307693,7.75,0.0,1.0,0.0
FFF,2013J,575956,M,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.9230769230769231,81.75,0.0,12.0,2.0
FFF,2013J,576032,M,Lower Than A Level,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,576088,F,Lower Than A Level,35-55,0,N,Fail,1,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,576097,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.9230769230769231,82.75,0.0,12.0,22.0
FFF,2013J,576107,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,10.0,0.0,29.0,0.0,0.0,0.8461538461538461,46.0,1.0,11.0,-24.0
FFF,2013J,576205,F,Lower Than A Level,0-35,0,N,Pass,0,0.0,5.0,16.0,0.0,11.0,-1.0,-5.0,0.9230769230769231,80.75,1.0,12.0,9.0
FFF,2013J,576229,M,Lower Than A Level,0-35,0,N,Pass,0,16.0,27.0,42.0,3.0,1.0,0.45454545454545453,5.0,0.9230769230769231,52.25,1.0,12.0,12.0
FFF,2013J,576281,M,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.15384615384615385,9.5,0.0,2.0,8.0
FFF,2013J,576390,M,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.07692307692307693,8.25,1.0,1.0,0.0
FFF,2013J,576399,M,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.9230769230769231,76.75,0.0,12.0,-27.0
FFF,2013J,576417,M,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,576423,M,A Level or Equivalent,0-35,0,N,Fail,1,0.0,1.0,1.0,0.0,7.0,-1.0,-1.0,0.38461538461538464,41.5,1.0,5.0,-58.0
FFF,2013J,576431,M,A Level or Equivalent,0-35,0,N,Pass,0,1.0,3.0,11.0,1.0,4.0,-0.5,-1.0,0.9230769230769231,78.75,1.0,12.0,10.0
FFF,2013J,576433,M,A Level or Equivalent,0-35,0,N,Distinction,0,0.0,1.0,1.0,0.0,9.0,-1.0,-1.0,0.9230769230769231,87.25,0.0,12.0,8.0
FFF,2013J,576466,M,A Level or Equivalent,0-35,0,Y,Withdrawn,1,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.07692307692307693,0.0,0.0,1.0,0.0
FFF,2013J,576512,M,A Level or Equivalent,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.15384615384615385,14.5,0.0,2.0,-12.0
FFF,2013J,576518,M,A Level or Equivalent,0-35,0,N,Pass,0,5.0,12.0,21.0,2.0,5.0,-0.2857142857142857,-2.0,0.9230769230769231,90.75,2.0,12.0,-23.0
FFF,2013J,576568,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,11.0,20.0,0.0,7.0,-1.0,-11.0,0.9230769230769231,74.25,1.0,12.0,15.0
FFF,2013J,576670,M,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,576672,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,1.0,8.0,0.0,8.0,-1.0,-1.0,0.9230769230769231,54.5,0.0,12.0,-36.0
FFF,2013J,576681,M,A Level or Equivalent,0-35,0,Y,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,576704,M,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.9230769230769231,75.25,0.0,12.0,1.0
FFF,2013J,576765,M,HE Qualification,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.15384615384615385,19.75,1.0,2.0,-22.0
FFF,2013J,576780,M,A Level or Equivalent,0-35,0,N,Distinction,0,1.0,4.0,5.0,1.0,1.0,-0.6666666666666666,-2.0,0.9230769230769231,87.75,0.0,12.0,12.0
FFF,2013J,576789,M,Lower Than A Level,35-55,0,N,Pass,0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.9230769230769231,70.0,0.0,12.0,2.0
FFF,2013J,576791,M,HE Qualification,0-35,0,N,Distinction,0,3.0,6.0,18.0,2.0,4.0,0.0,0.0,0.9230769230769231,91.5,1.0,12.0,0.0
FFF,2013J,576813,M,Lower Than A Level,0-35,0,N,Pass,0,7.0,7.0,8.0,3.0,5.0,1.0,7.0,0.9230769230769231,74.0,1.0,12.0,-6.0
FFF,2013J,576856,M,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.15384615384615385,20.5,2.0,2.0,-28.0
FFF,2013J,576888,M,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.9230769230769231,82.0,0.0,12.0,-17.0
FFF,2013J,576921,F,A Level or Equivalent,0-35,0,N,Distinction,0,8.0,20.0,86.0,2.0,1.0,-0.3333333333333333,-4.0,0.9230769230769231,93.5,0.0,12.0,-8.0
FFF,2013J,576943,F,A Level or Equivalent,35-55,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,576972,M,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.23076923076923078,27.0,1.0,3.0,-41.0
FFF,2013J,577042,M,A Level or Equivalent,0-35,0,N,Pass,0,4.0,11.0,16.0,2.0,1.0,-0.42857142857142855,-3.0,0.9230769230769231,78.75,0.0,12.0,5.0
FFF,2013J,577149,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,8.0,0.0,26.0,0.0,0.0,0.9230769230769231,55.5,4.0,12.0,6.0
FFF,2013J,577222,F,A Level or Equivalent,0-35,0,N,Distinction,0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.9230769230769231,88.0,0.0,12.0,-11.0
FFF,2013J,577371,M,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,577389,M,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.07692307692307693,9.75,1.0,1.0,0.0
FFF,2013J,577396,M,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.3076923076923077,19.25,1.0,4.0,13.0
FFF,2013J,577404,F,A Level or Equivalent,0-35,0,N,Distinction,0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.9230769230769231,88.5,0.0,12.0,12.0
FFF,2013J,577454,M,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,577476,M,A Level or Equivalent,0-35,0,N,Pass,0,3.0,4.0,7.0,2.0,4.0,2.0,2.0,0.9230769230769231,87.5,0.0,12.0,-14.0
FFF,2013J,577533,M,A Level or Equivalent,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.3076923076923077,20.75,0.0,4.0,-13.0
FFF,2013J,577605,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.9230769230769231,76.75,0.0,12.0,1.0
FFF,2013J,577607,M,Lower Than A Level,0-35,0,N,Fail,1,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.38461538461538464,47.0,2.0,5.0,-37.0
FFF,2013J,577640,M,Lower Than A Level,0-35,0,Y,Withdrawn,1,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.07692307692307693,8.5,1.0,1.0,0.0
FFF,2013J,577673,M,HE Qualification,0-35,0,Y,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,577688,M,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,577721,M,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,577763,M,Lower Than A Level,35-55,0,N,Pass,0,0.0,1.0,3.0,0.0,7.0,-1.0,-1.0,0.9230769230769231,88.25,0.0,12.0,-3.0
FFF,2013J,577764,F,Lower Than A Level,0-35,0,N,Distinction,0,24.0,101.0,242.0,2.0,1.0,-0.6883116883116883,-53.0,0.9230769230769231,95.25,0.0,12.0,-18.0
FFF,2013J,577797,M,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.3076923076923077,20.5,0.0,4.0,14.0
FFF,2013J,577867,M,Lower Than A Level,0-35,0,N,Pass,0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.9230769230769231,62.25,2.0,12.0,0.0
FFF,2013J,577922,M,A Level or Equivalent,0-35,0,N,Distinction,0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.9230769230769231,86.0,0.0,12.0,-15.0
FFF,2013J,577959,M,A Level or Equivalent,0-35,0,N,Distinction,0,0.0,1.0,3.0,0.0,11.0,-1.0,-1.0,0.9230769230769231,84.5,0.0,12.0,5.0
FFF,2013J,577999,F,Lower Than A Level,0-35,0,N,Distinction,0,0.0,0.0,19.0,0.0,24.0,0.0,0.0,0.9230769230769231,86.25,1.0,12.0,-6.0
FFF,2013J,578050,M,A Level or Equivalent,0-35,0,N,Pass,0,0.0,2.0,11.0,0.0,12.0,-1.0,-2.0,0.9230769230769231,84.5,0.0,12.0,5.0
FFF,2013J,578152,M,Lower Than A Level,0-35,0,N,Withdrawn,1,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
